time,realx,realy,realt, predx,predy,predt,sdx,sdy,sdt
0.0050003,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.0190011,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.0330019,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.0460026,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.0600034,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.071004,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.0820047,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.0940054,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.106006,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.1180067,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.1290074,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.141008,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.1650094,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.1830104,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.1950111,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.2070118,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.2190125,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.2310132,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.2430139,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.2550146,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.2670153,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.2820161,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.298017,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.3140179,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.3290188,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.3460198,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.3610206,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.3730213,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.3870221,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.4010229,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.4140237,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.4270244,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.4400251,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.455026,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.4710269,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.4860278,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.5010286,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.5160295,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.5310304,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.5460312,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.5610321,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.5760329,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.6020344,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.6180353,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.6330362,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.647037,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.6730385,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.6860392,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.70004,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.7130408,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.7260415,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.7380422,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.7530431,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.769044,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.7850449,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.822047,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.8360478,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.8500486,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.8640494,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.8770501,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.8910509,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.9060518,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.9230528,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.9390537,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.9550546,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
0.9700555,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.0290588,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.0440597,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.0580605,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.0710612,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.0820619,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.0940626,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.1060632,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.1180639,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.1300646,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.1420653,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.154066,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.1660667,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.1810675,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.1950683,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.207069,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.2200698,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.2320704,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.2440711,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.2560718,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.2680725,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.2800732,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.2950741,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.3100749,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.3250758,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.3390766,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.3520773,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.3650781,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.3790789,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.3940797,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.4220813,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.4380822,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.451083,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.4640837,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.4770845,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.4900852,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.504086,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.5180868,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.5330877,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.5490886,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.5650895,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.5810904,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.5960913,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.6540946,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.6710956,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.7010973,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.7170982,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.7330991,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.7470999,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.7591006,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.7731014,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.7871022,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.8041032,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.8161039,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.8281045,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.8391052,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.8511059,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.8621065,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.8731071,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.8851078,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.8981085,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.9101092,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.9251101,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.941111,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.9561119,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.9731128,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
1.9871136,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.0011144,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.0231157,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.0381166,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.0531174,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.0671182,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.0831191,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.09912,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.115121,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.1301218,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.1441226,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.1591235,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.1741243,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.204126,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.2291275,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.2441283,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.2591292,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.27313,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.2861307,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.3021317,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.3161325,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.3291332,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.343134,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.3571348,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.3701355,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.3841363,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.3991372,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.4151381,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.4271388,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.4401395,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.4521402,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.465141,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.4771417,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.4891423,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.5021431,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.5151438,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.5281446,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.5401453,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.5551461,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.571147,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.5851478,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.5981486,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.62215,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.6341506,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.6461513,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.658152,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.6701527,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.6871537,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.7171554,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.7321562,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.7481572,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.763158,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.7781589,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.7941598,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.8091607,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.8361622,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.8521631,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.867164,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.8831649,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.8991658,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.9141667,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.9291675,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.9441684,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.9591692,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.9741701,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
2.9891709,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.0011716,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.0141724,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.0271731,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.0391738,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.0521746,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.0631752,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.0761759,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.0881766,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.1001773,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.113178,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.1251787,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.1361794,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.1491801,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.164181,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.1801819,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.1961828,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.2241844,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.2561862,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.269187,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.2831878,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.2971886,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.3111894,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.3251902,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.339191,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.3531918,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.3691927,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.3851936,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.3991944,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.4151953,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.4501973,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.4651982,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.479199,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.4941998,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.5092007,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.5242016,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.5382024,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.5532032,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.5702042,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.585205,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.6002059,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.6152068,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.6412082,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.6562091,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.67121,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.6862108,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.7002116,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.7202128,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.7342136,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.7482144,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.7622152,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.7742159,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.7872166,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.8002173,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.812218,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.8252188,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.8382195,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.8532204,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.8692213,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.8852222,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.9002231,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.917224,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.9332249,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.9482258,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.9632267,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.9782275,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
3.9932284,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
4.0082292,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
4.0232301,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
4.0452314,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
4.0592322,0,0,0,0,0,0,0.222839264568335,0.063560712447143,0.0607373609053503
